site,year,latitude,longitude,n.obs,ndvi.gs.avg,ndvi.gs.med,ndvi.gs.q90,ndvi.max,ndvi.max.lwr,ndvi.max.upr,ndvi.max.doy,vegstack
pt49,2000,67.594674,-156.854953,3,0.178311725679521,0.177079482439926,0.188982692856338,0.205029741423435,0.204609317040155,0.211135704286373,208,sparsewhite spruceclosedgraminoidlichendryas
pt49,2002,67.594674,-156.854953,6,0.163297032627523,0.162063019407167,0.206982012885836,0.206982012885836,0.143975630420305,0.215954402359665,207,sparsewhite spruceclosedgraminoidlichendryas
pt49,2004,67.594674,-156.854953,2,0.143148451674541,0.143148451674541,0.159995003988045,0.169492628554253,0.151739128803949,0.187246128304556,216,sparsewhite spruceclosedgraminoidlichendryas
pt49,2005,67.594674,-156.854953,3,0.176108817944123,0.172564784825232,0.189548521678952,0.19549966606448,0.162592725714197,0.197946243912367,215,sparsewhite spruceclosedgraminoidlichendryas
pt49,2006,67.594674,-156.854953,5,0.179484152171263,0.173777853038518,0.229178548925658,0.229178548925658,0.16601149220396,0.24303707087266,211,sparsewhite spruceclosedgraminoidlichendryas
pt49,2007,67.594674,-156.854953,5,0.183300005391568,0.178721775736701,0.193799784461373,0.212900943209112,0.205230100498684,0.223240921215135,208,sparsewhite spruceclosedgraminoidlichendryas
pt49,2008,67.594674,-156.854953,6,0.190518446455671,0.185368770299077,0.226906396412452,0.226906396412452,0.188779873679823,0.23666749918897,203,sparsewhite spruceclosedgraminoidlichendryas
pt49,2009,67.594674,-156.854953,4,0.182827399677533,0.182695160026391,0.188850656922966,0.213956499746767,0.2087453958706,0.221726216933077,200,sparsewhite spruceclosedgraminoidlichendryas
pt49,2010,67.594674,-156.854953,6,0.189129407561677,0.18625984980697,0.225634236485194,0.225634236485194,0.178156961714172,0.260099265369574,197,sparsewhite spruceclosedgraminoidlichendryas
pt49,2013,67.594674,-156.854953,5,0.193533224815055,0.198888180030762,0.214539391566626,0.214539391566626,0.15945160420303,0.238759584320394,191,sparsewhite spruceclosedgraminoidlichendryas
pt49,2014,67.594674,-156.854953,6,0.191916968738506,0.182348891285207,0.215410409521581,0.215410409521581,0.187552175039966,0.231671383522394,192,sparsewhite spruceclosedgraminoidlichendryas
pt49,2015,67.594674,-156.854953,5,0.18128425554243,0.182640658919377,0.19447318158174,0.202708655137882,0.169126946770391,0.209823621837989,192,sparsewhite spruceclosedgraminoidlichendryas
pt49,2016,67.594674,-156.854953,8,0.18427512436063,0.186863741861479,0.208215654697746,0.208215654697746,0.161858829203898,0.215410090213768,191,sparsewhite spruceclosedgraminoidlichendryas
pt49,2018,67.594674,-156.854953,3,0.201005887651417,0.225613177648057,0.226031914574261,0.227804175838054,0.201826693712879,0.228327596995809,189,sparsewhite spruceclosedgraminoidlichendryas
pt49,2019,67.594674,-156.854953,6,0.183564091947606,0.197746770419607,0.212011837548478,0.219945861981338,0.168142003040366,0.223702342814434,189,sparsewhite spruceclosedgraminoidlichendryas
pt49,2020,67.594674,-156.854953,4,0.203277681062081,0.195398288417121,0.22733178154902,0.22733178154902,0.206784105222593,0.240727884889451,189,sparsewhite spruceclosedgraminoidlichendryas
pt5,1999,67.604748,-156.872915,4,0.222596983524767,0.218749937107762,0.263781525090072,0.263781525090072,0.214900879724804,0.270642201834862,242,sparsegraminoidsparsedryaslichenbarren
pt5,2000,67.604748,-156.872915,5,0.234009052186119,0.230495401957876,0.253575256786972,0.288524657765412,0.224240527748443,0.310636123233904,216,sparsegraminoidsparsedryaslichenbarren
pt5,2002,67.604748,-156.872915,6,0.272846721915424,0.271357853140116,0.312235975143817,0.312235975143817,0.289802221264219,0.329901395230012,207,sparsegraminoidsparsedryaslichenbarren
pt5,2003,67.604748,-156.872915,3,0.310610694315372,0.325925925925926,0.331688852666848,0.333358293805229,0.27833960994773,0.342279728942185,204,sparsegraminoidsparsedryaslichenbarren
pt5,2004,67.604748,-156.872915,5,0.273242746358927,0.248177716070809,0.359339196949279,0.359339196949279,0.262171492717339,0.420881189705967,205,sparsegraminoidsparsedryaslichenbarren
pt5,2005,67.604748,-156.872915,9,0.290514948766057,0.302019179550457,0.312435176743956,0.313194591028833,0.262915229106597,0.33134013254573,207,sparsegraminoidsparsedryaslichenbarren
pt5,2006,67.604748,-156.872915,4,0.274634037929949,0.273533544994509,0.321805266725287,0.321805266725287,0.281122566736763,0.337426439064731,202,sparsegraminoidsparsedryaslichenbarren
pt5,2007,67.604748,-156.872915,8,0.296989570167061,0.305860074378895,0.330782715779677,0.330782715779677,0.28316570882614,0.384126749872081,215,sparsegraminoidsparsedryaslichenbarren
pt5,2008,67.604748,-156.872915,11,0.310333588401346,0.313513513318761,0.361551355187147,0.361551355187147,0.262298289230242,0.366443018169907,209,sparsegraminoidsparsedryaslichenbarren
pt5,2009,67.604748,-156.872915,6,0.273578295111244,0.287160934350943,0.335662828954738,0.335662828954738,0.145657405830373,0.378997574464405,211,sparsegraminoidsparsedryaslichenbarren
pt5,2010,67.604748,-156.872915,4,0.352393349714109,0.360668668439419,0.374438946869707,0.375929389201554,0.346931397531285,0.39798498278119,209,sparsegraminoidsparsedryaslichenbarren
pt5,2011,67.604748,-156.872915,2,0.277719410135198,0.277719410135198,0.290317473454623,0.337224647860967,0.321477068711685,0.352972227010249,241,sparsegraminoidsparsedryaslichenbarren
pt5,2013,67.604748,-156.872915,8,0.29864572914378,0.299234998477675,0.344786866882668,0.344786866882668,0.276004393787703,0.358092220912461,205,sparsegraminoidsparsedryaslichenbarren
pt5,2014,67.604748,-156.872915,8,0.268973169777428,0.26460067415578,0.330010303520502,0.330010303520502,0.197386341242352,0.389373318080461,207,sparsegraminoidsparsedryaslichenbarren
pt5,2015,67.604748,-156.872915,4,0.281859028161743,0.280800125368013,0.323197120050036,0.323197120050036,0.266017175931593,0.333329822356305,205,sparsegraminoidsparsedryaslichenbarren
pt5,2016,67.604748,-156.872915,11,0.308606062654952,0.301710927974997,0.373845642274024,0.373845642274024,0.287013455868421,0.425629031901522,207,sparsegraminoidsparsedryaslichenbarren
pt5,2017,67.604748,-156.872915,3,0.34928804659815,0.3428927680798,0.413363063297409,0.413363063297409,0.288036022124206,0.431729964605598,186,sparsegraminoidsparsedryaslichenbarren
pt5,2018,67.604748,-156.872915,2,0.299638017827237,0.299638017827237,0.299737789001167,0.332279214284953,0.332154500317541,0.332403928252365,185,sparsegraminoidsparsedryaslichenbarren
pt5,2019,67.604748,-156.872915,5,0.30329142772067,0.287864042866124,0.344552191899766,0.362152729156563,0.344868899044508,0.377122077387147,185,sparsegraminoidsparsedryaslichenbarren
pt5,2020,67.604748,-156.872915,5,0.287274494786551,0.285817655571635,0.292082030477034,0.332842024972184,0.316300587784761,0.342738655114834,185,sparsegraminoidsparsedryaslichenbarren
pt50,2000,67.594365,-156.85437,3,0.163005750992782,0.16597998822837,0.181009819930582,0.201775699505054,0.17924862122789,0.210290275802852,216,sparsewhite spruceclosedgraminoidlichendryas
pt50,2002,67.594365,-156.85437,5,0.166718430740504,0.167259786476868,0.202209236268683,0.202209236268683,0.144512091865556,0.229616155188369,210,sparsewhite spruceclosedgraminoidlichendryas
pt50,2004,67.594365,-156.85437,4,0.184798513036601,0.188724241095682,0.190972179302436,0.222764824306873,0.196887439381792,0.238432515034218,213,sparsewhite spruceclosedgraminoidlichendryas
pt50,2005,67.594365,-156.85437,2,0.199830489509199,0.199830489509199,0.211972986397397,0.212386726045031,0.205401629660032,0.219371822430029,216,sparsewhite spruceclosedgraminoidlichendryas
pt50,2006,67.594365,-156.85437,6,0.173828255527235,0.186492067131487,0.204498369645294,0.204498369645294,0.178856824736517,0.237465304289104,211,sparsewhite spruceclosedgraminoidlichendryas
pt50,2007,67.594365,-156.85437,5,0.194429553693651,0.180127019865791,0.223512165293665,0.223512165293665,0.201086507234711,0.270484922145948,212,sparsewhite spruceclosedgraminoidlichendryas
pt50,2008,67.594365,-156.85437,6,0.232344978948343,0.235728925319764,0.251086139113791,0.251086139113791,0.226980990470765,0.260903683725227,211,sparsewhite spruceclosedgraminoidlichendryas
pt50,2009,67.594365,-156.85437,4,0.19847808873382,0.182362212961808,0.229377542364432,0.229377542364432,0.198797570423663,0.25654961861221,212,sparsewhite spruceclosedgraminoidlichendryas
pt50,2010,67.594365,-156.85437,3,0.211448755341704,0.219160926737633,0.2351909830933,0.2351909830933,0.224063451685036,0.264637384857789,211,sparsewhite spruceclosedgraminoidlichendryas
pt50,2013,67.594365,-156.85437,5,0.210211429912691,0.225405981644646,0.228032614641753,0.228841717959104,0.192996997956495,0.233378205556993,184,sparsewhite spruceclosedgraminoidlichendryas
pt50,2014,67.594365,-156.85437,5,0.192238029789104,0.180458136482742,0.216503723581873,0.216503723581873,0.179591419918425,0.227485464221521,187,sparsewhite spruceclosedgraminoidlichendryas
pt50,2015,67.594365,-156.85437,6,0.190723269344277,0.184332049468534,0.209556202647709,0.209556202647709,0.17534230273265,0.227179154855401,187,sparsewhite spruceclosedgraminoidlichendryas
pt50,2016,67.594365,-156.85437,9,0.193058365507832,0.197274289106666,0.201988592225647,0.201988592225647,0.192978403892575,0.217672393985704,186,sparsewhite spruceclosedgraminoidlichendryas
pt50,2018,67.594365,-156.85437,3,0.201878253448185,0.225495835540692,0.22879084972935,0.22879084972935,0.180659368022464,0.229649674654532,223,sparsewhite spruceclosedgraminoidlichendryas
pt50,2019,67.594365,-156.85437,6,0.19727849107792,0.199001185210929,0.214561424414489,0.221557993275472,0.195303125225849,0.248591004745218,223,sparsewhite spruceclosedgraminoidlichendryas
pt50,2020,67.594365,-156.85437,5,0.197456699301811,0.186650009626374,0.228772175820703,0.228772175820703,0.200242059747144,0.234196534099995,223,sparsewhite spruceclosedgraminoidlichendryas
pt51,2002,67.59408,-156.853771,3,0.362505907765493,0.345370726085286,0.387476427670695,0.387476427670695,0.356507938859868,0.398007282172653,219,sparsewhite spruceclosedgraminoidlichendryas
pt51,2004,67.59408,-156.853771,2,0.296933509544035,0.296933509544035,0.298331935174527,0.349537948178085,0.34126557774908,0.357810318607091,218,sparsewhite spruceclosedgraminoidlichendryas
pt51,2005,67.59408,-156.853771,2,0.342311037536552,0.342311037536552,0.377014488662244,0.377014488662244,0.344633035638144,0.400053941384181,216,sparsewhite spruceclosedgraminoidlichendryas
pt51,2006,67.59408,-156.853771,5,0.352466414376113,0.375178531215025,0.398219317716565,0.411101094968195,0.319707550380192,0.432439285684522,213,sparsewhite spruceclosedgraminoidlichendryas
pt51,2007,67.59408,-156.853771,4,0.357266579235086,0.366112635511981,0.382037959872408,0.410559419145718,0.358344212666639,0.441948492993831,207,sparsewhite spruceclosedgraminoidlichendryas
pt51,2008,67.59408,-156.853771,6,0.397102992293175,0.400881897731567,0.423777696243544,0.429758802828332,0.396757319936548,0.450597873415097,202,sparsewhite spruceclosedgraminoidlichendryas
pt51,2009,67.59408,-156.853771,4,0.359761505691093,0.363369416597369,0.396271200349415,0.396271200349415,0.372859050723506,0.425255628828259,203,sparsewhite spruceclosedgraminoidlichendryas
pt51,2010,67.59408,-156.853771,3,0.397157429129494,0.411607738492328,0.422187490883911,0.429365288222225,0.425461109849968,0.457572729032707,201,sparsewhite spruceclosedgraminoidlichendryas
pt51,2013,67.59408,-156.853771,4,0.343423933111217,0.35463340621632,0.413688884537102,0.413688884537102,0.276155782412066,0.418821745025973,227,sparsewhite spruceclosedgraminoidlichendryas
pt51,2014,67.59408,-156.853771,4,0.329878089617466,0.332384485626463,0.38602935659204,0.38602935659204,0.328855186999483,0.424073737254833,220,sparsewhite spruceclosedgraminoidlichendryas
pt51,2015,67.59408,-156.853771,5,0.343341975024397,0.372342271389083,0.403363167129904,0.431431594116824,0.288926528632243,0.450912824370525,221,sparsewhite spruceclosedgraminoidlichendryas
pt51,2016,67.59408,-156.853771,8,0.334698232426757,0.368931153170971,0.39286411591711,0.39286411591711,0.290217884607084,0.433202958133404,220,sparsewhite spruceclosedgraminoidlichendryas
pt51,2018,67.59408,-156.853771,2,0.414460447183669,0.414460447183669,0.414566022668331,0.440257273561917,0.44012530420609,0.440389242917744,205,sparsewhite spruceclosedgraminoidlichendryas
pt51,2019,67.59408,-156.853771,3,0.342936835130295,0.318691417554873,0.381925804493931,0.381925804493931,0.341985973590652,0.461095381515461,205,sparsewhite spruceclosedgraminoidlichendryas
pt51,2020,67.59408,-156.853771,4,0.367333478074593,0.366672970102581,0.404473376561002,0.417991793819224,0.339141157247511,0.454167851847831,205,sparsewhite spruceclosedgraminoidlichendryas
pt52,2000,67.593882,-156.852736,2,0.230330750838693,0.230330750838693,0.288362222675292,0.289026158640898,0.217579373843225,0.360472943438571,209,sparsewhite spruceclosedgraminoidlichendryas
pt52,2002,67.593882,-156.852736,4,0.318897821181753,0.309084234061413,0.370903923740944,0.370903923740944,0.324343905723214,0.399791368050029,210,sparsewhite spruceclosedgraminoidlichendryas
pt52,2005,67.593882,-156.852736,3,0.300732380793259,0.26476564861599,0.364345153438327,0.364345153438327,0.297370298539971,0.392291539974618,210,sparsewhite spruceclosedgraminoidlichendryas
pt52,2006,67.593882,-156.852736,5,0.329869903158591,0.331514324693042,0.377014287051381,0.378079772661216,0.331364166181144,0.390607844229183,208,sparsewhite spruceclosedgraminoidlichendryas
pt52,2007,67.593882,-156.852736,4,0.352886429992713,0.375419595065841,0.388262884876674,0.433188444490941,0.331687326685913,0.451334893937959,203,sparsewhite spruceclosedgraminoidlichendryas
pt52,2008,67.593882,-156.852736,6,0.38264866495499,0.396509641939532,0.410229619522379,0.419878988450446,0.377867840022404,0.444974527191663,200,sparsewhite spruceclosedgraminoidlichendryas
pt52,2009,67.593882,-156.852736,4,0.363860879703808,0.368361382098294,0.395745771560349,0.395745771560349,0.383100818651231,0.428699918310814,202,sparsewhite spruceclosedgraminoidlichendryas
pt52,2010,67.593882,-156.852736,2,0.380108879458506,0.380108879458506,0.394925885480742,0.408570570392259,0.405577248277519,0.411563892507,203,sparsewhite spruceclosedgraminoidlichendryas
pt52,2013,67.593882,-156.852736,3,0.361758571909347,0.413653661770412,0.414376349643441,0.414376349643441,0.350372047886386,0.422251822744999,223,sparsewhite spruceclosedgraminoidlichendryas
pt52,2014,67.593882,-156.852736,3,0.342311046341849,0.364843335103558,0.369899233562217,0.372926919331918,0.364004039295293,0.380410120809593,223,sparsewhite spruceclosedgraminoidlichendryas
pt52,2016,67.593882,-156.852736,6,0.394616763945157,0.395890933292151,0.415116204336313,0.415116204336313,0.384280017104764,0.416771902878102,221,sparsewhite spruceclosedgraminoidlichendryas
pt52,2018,67.593882,-156.852736,2,0.414947922114827,0.414947922114827,0.415009409372275,0.415009409372275,0.414874780402553,0.415028498546173,223,sparsewhite spruceclosedgraminoidlichendryas
pt52,2019,67.593882,-156.852736,4,0.345287065801015,0.335994438953731,0.398297873775322,0.408246666349416,0.308346897404365,0.446639423305331,223,sparsewhite spruceclosedgraminoidlichendryas
pt52,2020,67.593882,-156.852736,3,0.370672575743539,0.386715421218414,0.408320020283799,0.408320020283799,0.387274431778678,0.413851811671241,223,sparsewhite spruceclosedgraminoidlichendryas
pt53,2000,67.593781,-156.852508,2,0.230330750838693,0.230330750838693,0.288362222675292,0.289026158640898,0.217579373843225,0.360472943438571,209,sparsewhite spruceclosedgraminoidlichendryas
pt53,2002,67.593781,-156.852508,4,0.318897821181753,0.309084234061413,0.370903923740944,0.370903923740944,0.324343905723214,0.399791368050029,210,sparsewhite spruceclosedgraminoidlichendryas
pt53,2005,67.593781,-156.852508,3,0.300732380793259,0.26476564861599,0.364345153438327,0.364345153438327,0.29733974607928,0.392294038764534,210,sparsewhite spruceclosedgraminoidlichendryas
pt53,2006,67.593781,-156.852508,5,0.329898127692459,0.331514324693042,0.377014287051381,0.378194791942193,0.331362998768465,0.390606904458477,208,sparsewhite spruceclosedgraminoidlichendryas
pt53,2007,67.593781,-156.852508,4,0.352891996227545,0.375430727535506,0.388262884876674,0.433170921309237,0.331651280632037,0.451319655790039,203,sparsewhite spruceclosedgraminoidlichendryas
pt53,2008,67.593781,-156.852508,6,0.38264866495499,0.396509641939532,0.410229619522379,0.419873378273688,0.377850854842632,0.444972744965322,200,sparsewhite spruceclosedgraminoidlichendryas
pt53,2009,67.593781,-156.852508,4,0.363904487126972,0.368448596944622,0.395745771560349,0.395745771560349,0.383099648189471,0.428678456109646,202,sparsewhite spruceclosedgraminoidlichendryas
pt53,2010,67.593781,-156.852508,2,0.380108879458506,0.380108879458506,0.394925885480742,0.408568717682646,0.405576924113939,0.411560511251353,203,sparsewhite spruceclosedgraminoidlichendryas
pt53,2013,67.593781,-156.852508,3,0.361758571909347,0.413653661770412,0.414376349643441,0.414376349643441,0.350155614278675,0.422224362635402,224,sparsewhite spruceclosedgraminoidlichendryas
pt53,2014,67.593781,-156.852508,3,0.342383297400285,0.364843335103558,0.369899233562217,0.372924944045976,0.364097018900965,0.380407846493183,223,sparsewhite spruceclosedgraminoidlichendryas
pt53,2016,67.593781,-156.852508,6,0.394616763945157,0.395890933292151,0.415116204336313,0.415116204336313,0.384273182790507,0.416772150923114,221,sparsewhite spruceclosedgraminoidlichendryas
pt53,2018,67.593781,-156.852508,2,0.414947922114827,0.414947922114827,0.415009409372275,0.415009409372275,0.414874992564811,0.41502871070843,223,sparsewhite spruceclosedgraminoidlichendryas
pt53,2019,67.593781,-156.852508,4,0.345338439257771,0.336109097621504,0.398366668975986,0.408177345481546,0.308348559697909,0.446779087196511,223,sparsewhite spruceclosedgraminoidlichendryas
pt53,2020,67.593781,-156.852508,3,0.370631015698568,0.386715421218414,0.408320020283799,0.408320020283799,0.387280913631951,0.413852261326687,223,sparsewhite spruceclosedgraminoidlichendryas
pt54,2000,67.593289,-156.851596,3,0.248635234639345,0.244916540212443,0.255457498768648,0.289867227338084,0.276030452605784,0.320598623903834,217,sparsewhite spruceclosedgraminoidlichendryas
pt54,2002,67.593289,-156.851596,5,0.266401301485553,0.250164581961817,0.313261053673098,0.313261053673098,0.262338195681009,0.335204219852342,217,sparsewhite spruceclosedgraminoidlichendryas
pt54,2005,67.593289,-156.851596,4,0.31470284981075,0.31403560660458,0.384818371053563,0.384818371053563,0.315980434526333,0.391337717518161,208,sparsewhite spruceclosedgraminoidlichendryas
pt54,2006,67.593289,-156.851596,4,0.313799246913889,0.317671179354989,0.367122824515708,0.367122824515708,0.33258068081367,0.389248711280586,208,sparsewhite spruceclosedgraminoidlichendryas
pt54,2007,67.593289,-156.851596,4,0.308403482382641,0.325350865364203,0.364119936718,0.387188384332389,0.251840790098844,0.423721585196756,212,sparsewhite spruceclosedgraminoidlichendryas
pt54,2008,67.593289,-156.851596,6,0.367294481140987,0.38485385688738,0.388788529074511,0.390240674959391,0.321649388865976,0.420924407108833,214,sparsewhite spruceclosedgraminoidlichendryas
pt54,2009,67.593289,-156.851596,6,0.289450809854538,0.32673309620009,0.343758159544376,0.345169850979476,0.151274211569118,0.355479935930461,214,sparsewhite spruceclosedgraminoidlichendryas
pt54,2010,67.593289,-156.851596,3,0.309021757794437,0.291666666666667,0.367808288070811,0.367808288070811,0.307511467686228,0.413351135222023,215,sparsewhite spruceclosedgraminoidlichendryas
pt54,2013,67.593289,-156.851596,4,0.306466242352459,0.294462592616543,0.368577279550724,0.368577279550724,0.302221452825106,0.390015361646014,229,sparsewhite spruceclosedgraminoidlichendryas
pt54,2014,67.593289,-156.851596,6,0.25357912256938,0.26863314160459,0.272700227965036,0.282592260005635,0.274559991356315,0.311638777792563,231,sparsewhite spruceclosedgraminoidlichendryas
pt54,2015,67.593289,-156.851596,4,0.252636546935029,0.242280190213101,0.282281377620901,0.305005256320377,0.270014324483706,0.342200076764273,231,sparsewhite spruceclosedgraminoidlichendryas
pt54,2016,67.593289,-156.851596,7,0.285297244977183,0.292422904964056,0.315549386543237,0.315549386543237,0.267585889602801,0.337464074571822,222,sparsewhite spruceclosedgraminoidlichendryas
pt54,2018,67.593289,-156.851596,2,0.318960707193887,0.318960707193887,0.320473475090597,0.322374352814336,0.320483392943449,0.324265312685222,208,sparsewhite spruceclosedgraminoidlichendryas
pt54,2019,67.593289,-156.851596,4,0.256266249310141,0.2658135970122,0.280649206283782,0.291695120606835,0.27549843894976,0.32692295984774,208,sparsewhite spruceclosedgraminoidlichendryas
pt54,2020,67.593289,-156.851596,4,0.307417449832355,0.317897998272822,0.322984764038283,0.325636083393708,0.322826710151385,0.349098068367582,208,sparsewhite spruceclosedgraminoidlichendryas
pt55,2000,67.592926,-156.851332,3,0.296119821396818,0.274704785581106,0.331462696246656,0.345488509851928,0.30184083045486,0.394349865546448,213,sparsewhite spruceclosedgraminoidlichendryas
pt55,2002,67.592926,-156.851332,5,0.303955631327357,0.291896869244936,0.348758177277581,0.348758177277581,0.297388500839877,0.382240094278835,223,sparsewhite spruceclosedgraminoidlichendryas
pt55,2005,67.592926,-156.851332,4,0.33378161882099,0.34508891260996,0.387697419977176,0.387697419977176,0.303862708256589,0.389920679414611,209,sparsewhite spruceclosedgraminoidlichendryas
pt55,2006,67.592926,-156.851332,4,0.356861764263039,0.374964345811436,0.387138149539997,0.39550399234598,0.367244972680899,0.43365814606971,206,sparsewhite spruceclosedgraminoidlichendryas
pt55,2007,67.592926,-156.851332,5,0.299859482735919,0.312740061872397,0.362726590023265,0.375695934333049,0.266068028572823,0.425926807755759,209,sparsewhite spruceclosedgraminoidlichendryas
pt55,2008,67.592926,-156.851332,6,0.376688170382389,0.390145605582435,0.406755348129574,0.406755348129574,0.363135021288795,0.424409865230312,211,sparsewhite spruceclosedgraminoidlichendryas
pt55,2009,67.592926,-156.851332,6,0.319730714729376,0.356888166135689,0.386606316431118,0.386606316431118,0.152646302957948,0.398539732250603,210,sparsewhite spruceclosedgraminoidlichendryas
pt55,2010,67.592926,-156.851332,4,0.327864490660815,0.33177241590128,0.359760417916763,0.361927778724472,0.351735443586067,0.386754557776386,213,sparsewhite spruceclosedgraminoidlichendryas
pt55,2013,67.592926,-156.851332,5,0.322712968910876,0.318828970466733,0.371128702646209,0.371128702646209,0.309504123059313,0.373164400591249,227,sparsewhite spruceclosedgraminoidlichendryas
pt55,2014,67.592926,-156.851332,5,0.307345960462791,0.320393587688037,0.341598868440808,0.341598868440808,0.305631449592883,0.370695550531244,224,sparsewhite spruceclosedgraminoidlichendryas
pt55,2015,67.592926,-156.851332,5,0.317075656459014,0.321224187853261,0.341949409880707,0.362942832011024,0.318957757086721,0.399249123392319,224,sparsewhite spruceclosedgraminoidlichendryas
pt55,2016,67.592926,-156.851332,7,0.328481296174969,0.323682822692838,0.371681776531581,0.371681776531581,0.324050554066806,0.408338322231753,219,sparsewhite spruceclosedgraminoidlichendryas
pt55,2017,67.592926,-156.851332,2,0.296456371737973,0.296456371737973,0.318394345441835,0.358196272939232,0.355850897661362,0.360541648217101,219,sparsewhite spruceclosedgraminoidlichendryas
pt55,2018,67.592926,-156.851332,3,0.410719464723449,0.408351440005149,0.41403469932907,0.435267356680367,0.424622794022158,0.442371430835268,198,sparsewhite spruceclosedgraminoidlichendryas
pt55,2019,67.592926,-156.851332,4,0.333141149348557,0.337279798358471,0.357776132818159,0.377260929118659,0.340627786392919,0.425343216402242,198,sparsewhite spruceclosedgraminoidlichendryas
pt55,2020,67.592926,-156.851332,3,0.38038504310785,0.389198824812361,0.397909509434835,0.41422450660951,0.401692275805188,0.418024905877822,198,sparsewhite spruceclosedgraminoidlichendryas
pt56,2000,67.592781,-156.851027,2,0.262413457750301,0.262413457750301,0.28372633777168,0.311413856587246,0.273651226257532,0.34917648691696,218,sparsewhite spruceclosedgraminoidlichendryas
pt56,2002,67.592781,-156.851027,5,0.296041254345505,0.288437884378844,0.330174683753329,0.330174683753329,0.293778044071423,0.357207890743551,218,sparsewhite spruceclosedgraminoidlichendryas
pt56,2003,67.592781,-156.851027,2,0.330266817085049,0.330266817085049,0.349164017750686,0.349164017750686,0.306819470227913,0.354821883503005,210,sparsewhite spruceclosedgraminoidlichendryas
pt56,2004,67.592781,-156.851027,2,0.284324663596713,0.284324663596713,0.290437244215016,0.330894741503342,0.325314372303196,0.336475110703488,212,sparsewhite spruceclosedgraminoidlichendryas
pt56,2005,67.592781,-156.851027,6,0.308754249248117,0.305404405660397,0.3789334003709,0.3789334003709,0.317564132452645,0.382941997909301,208,sparsewhite spruceclosedgraminoidlichendryas
pt56,2006,67.592781,-156.851027,4,0.330553218475379,0.329307340059562,0.35762316554942,0.377905768089453,0.35933611623765,0.389326707585193,211,sparsewhite spruceclosedgraminoidlichendryas
pt56,2007,67.592781,-156.851027,5,0.299884474645029,0.310786106032907,0.357831033055175,0.389053791163231,0.294823861969861,0.43577245902194,214,sparsewhite spruceclosedgraminoidlichendryas
pt56,2008,67.592781,-156.851027,6,0.362189123000033,0.360769060313126,0.404100544475427,0.404100544475427,0.37531720086607,0.420892185423903,215,sparsewhite spruceclosedgraminoidlichendryas
pt56,2009,67.592781,-156.851027,6,0.2811363800004,0.297136466174265,0.358657215380155,0.358657215380155,0.18883882966741,0.386770835694226,215,sparsewhite spruceclosedgraminoidlichendryas
pt56,2010,67.592781,-156.851027,5,0.308611223375515,0.293254304261925,0.347773619129926,0.347773619129926,0.312817339264551,0.403290871295164,216,sparsewhite spruceclosedgraminoidlichendryas
pt56,2013,67.592781,-156.851027,6,0.290883677442413,0.311819049896056,0.320688252048186,0.320688252048186,0.257052979338803,0.324301928812512,229,sparsewhite spruceclosedgraminoidlichendryas
pt56,2014,67.592781,-156.851027,7,0.260032667650957,0.26766712064265,0.305389612288399,0.305389612288399,0.269800524201498,0.318995978293905,230,sparsewhite spruceclosedgraminoidlichendryas
pt56,2015,67.592781,-156.851027,5,0.258778692145502,0.2462789195233,0.296101401616934,0.309763770535498,0.234779271914073,0.355924342300172,231,sparsewhite spruceclosedgraminoidlichendryas
pt56,2016,67.592781,-156.851027,10,0.295844816543849,0.296198122086038,0.338806585148675,0.338806585148675,0.221790715882421,0.374213180241314,221,sparsewhite spruceclosedgraminoidlichendryas
pt56,2017,67.592781,-156.851027,2,0.271738143235698,0.271738143235698,0.306175438947645,0.309526293313784,0.301231279014421,0.317821307613146,222,sparsewhite spruceclosedgraminoidlichendryas
pt56,2018,67.592781,-156.851027,3,0.32067313154934,0.320967680782564,0.320967680782564,0.347775638903384,0.337463441958614,0.347775638903384,201,sparsewhite spruceclosedgraminoidlichendryas
pt56,2019,67.592781,-156.851027,3,0.276200725666033,0.274256109889378,0.292135088267322,0.328468456538784,0.320224952581922,0.353601645576082,201,sparsewhite spruceclosedgraminoidlichendryas
pt56,2020,67.592781,-156.851027,3,0.32782460681756,0.319617809576603,0.355974057599313,0.365593095384816,0.345272478609162,0.365684413214276,201,sparsewhite spruceclosedgraminoidlichendryas
pt57,2000,67.592642,-156.850952,2,0.262413457750301,0.262413457750301,0.28372633777168,0.311413856587246,0.273651226257532,0.34917648691696,218,sparsewhite spruceclosedgraminoidlichendryas
pt57,2002,67.592642,-156.850952,5,0.296041254345505,0.288437884378844,0.330174683753329,0.330174683753329,0.293778044071423,0.357207890743551,218,sparsewhite spruceclosedgraminoidlichendryas
pt57,2003,67.592642,-156.850952,2,0.330266817085049,0.330266817085049,0.349164017750686,0.349164017750686,0.306819470227913,0.354821883503005,210,sparsewhite spruceclosedgraminoidlichendryas
pt57,2004,67.592642,-156.850952,2,0.284324663596713,0.284324663596713,0.290437244215016,0.330894741503342,0.325314372303196,0.336475110703488,212,sparsewhite spruceclosedgraminoidlichendryas
pt57,2005,67.592642,-156.850952,6,0.308754249248117,0.305404405660397,0.3789334003709,0.3789334003709,0.317564132452645,0.382941997909301,208,sparsewhite spruceclosedgraminoidlichendryas
pt57,2006,67.592642,-156.850952,4,0.330553218475379,0.329307340059562,0.35762316554942,0.377905768089453,0.35933611623765,0.389326707585193,211,sparsewhite spruceclosedgraminoidlichendryas
